               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 137,            0.036755,            0.006071,           0.0038675,             0.28324,             0.32943,              0.2199,            0.070067,            0.055145,            0.005189,            0.018392,            0.003268,            0.003268,            0.003268
                 138,            0.036283,           0.0057266,           0.0036784,             0.29534,             0.32946,             0.21545,            0.064249,            0.055132,           0.0052565,            0.018235,           0.0032185,           0.0032185,           0.0032185
                 139,            0.037257,           0.0060293,            0.003481,             0.31682,              0.3252,             0.23991,            0.076349,            0.055047,           0.0051029,            0.019387,            0.003169,            0.003169,            0.003169
                 140,            0.035462,           0.0058759,           0.0030597,              0.2792,             0.33919,             0.22714,            0.071447,            0.055678,           0.0050938,            0.019628,           0.0031195,           0.0031195,           0.0031195
                 141,            0.035481,            0.005513,           0.0028165,             0.30274,             0.34117,             0.23204,            0.072752,            0.055552,           0.0052047,            0.019194,             0.00307,             0.00307,             0.00307
                 142,            0.035182,           0.0059763,            0.003496,              0.3677,             0.30173,              0.2541,            0.087067,            0.055822,           0.0051288,            0.018343,           0.0030205,           0.0030205,           0.0030205
                 143,            0.035626,           0.0055317,           0.0028038,             0.32158,             0.28713,             0.23463,            0.076518,             0.05604,           0.0052367,            0.018037,            0.002971,            0.002971,            0.002971
                 144,            0.034742,           0.0058192,           0.0028723,             0.33728,             0.31158,             0.23014,            0.077766,            0.055998,           0.0053491,            0.018475,           0.0029215,           0.0029215,           0.0029215
                 145,            0.034601,           0.0060078,           0.0033098,             0.31124,             0.30308,             0.22182,            0.069246,            0.055442,            0.005286,            0.017624,            0.002872,            0.002872,            0.002872
                 146,            0.033725,           0.0056038,           0.0026841,             0.32489,             0.29702,              0.2127,            0.075218,            0.055922,           0.0051899,            0.019018,           0.0028225,           0.0028225,           0.0028225
                 147,            0.034071,           0.0056351,           0.0027257,             0.35636,             0.28839,             0.25555,            0.077267,            0.055967,            0.005167,            0.019845,            0.002773,            0.002773,            0.002773
                 148,            0.033715,           0.0056321,           0.0027488,             0.28774,             0.32782,             0.21721,            0.073454,             0.05544,           0.0051189,            0.018433,           0.0027235,           0.0027235,           0.0027235
                 149,            0.034032,           0.0054559,           0.0025705,             0.36118,             0.34049,             0.25457,            0.079702,            0.054974,           0.0052123,            0.018629,            0.002674,            0.002674,            0.002674
                 150,            0.033875,           0.0053464,           0.0031916,             0.34021,             0.33197,             0.25066,            0.080458,            0.055511,           0.0052535,            0.017789,           0.0026245,           0.0026245,           0.0026245
                 151,            0.034742,           0.0053837,           0.0034317,              0.3229,             0.31698,             0.24693,            0.080324,            0.055903,           0.0052039,            0.017374,            0.002575,            0.002575,            0.002575
                 152,            0.033001,           0.0052802,           0.0024855,             0.31634,             0.33802,             0.24824,            0.076548,            0.055503,           0.0052902,             0.01613,           0.0025255,           0.0025255,           0.0025255
                 153,            0.034675,           0.0055072,           0.0030695,             0.23977,             0.33694,             0.22685,            0.073734,            0.055912,           0.0052894,            0.017583,            0.002476,            0.002476,            0.002476
